"","barcode","genotype","genotype_name","treatment","replicate","day","timestamp","height_cm","height_pixels","height_above_reference_cm","height_above_reference_pixels","area_cm2","area_pixels","width_pixels","width_cm","hue_circular_mean_degrees"
"416","Ea001AB115330","G1","b73","Drought_Heat",6,12,"2022-07-05T16:30:45.958000Z",8.89230769230769,289,8.89230769230769,289,2.02130177514793,2135,187,5.75384615384615,58.9799177299068
"417","Ea001AB116450","G1","b73","Drought_Heat",7,0,"2022-06-23T23:55:52.606000Z",8.73846153846154,284,8.15384615384615,265,7.05514792899408,7452,246,7.56923076923077,86.8463748291659
"418","Ea001AB116450","G1","b73","Drought_Heat",7,1,"2022-06-24T23:04:53.079000Z",10.4,338,10.1230769230769,329,8.79573964497041,9290.5,306,9.41538461538462,86.4182083999048
"419","Ea001AB116450","G1","b73","Drought_Heat",7,2,"2022-06-25T22:56:33.282000Z",10.9538461538462,356,10.7692307692308,350,9.11147928994083,9624,307,9.44615384615385,85.940281237026
"420","Ea001AB116450","G1","b73","Drought_Heat",7,3,"2022-06-26T23:20:45.276000Z",11.5692307692308,376,11.5692307692308,376,7.90958579881657,8354.5,298,9.16923076923077,84.8628111407661
"421","Ea001AB116450","G1","b73","Drought_Heat",7,4,"2022-06-27T23:30:44.254000Z",12.6769230769231,412,12.4615384615385,405,7.5701775147929,7996,299,9.2,83.1406272635685
"422","Ea001AB116450","G1","b73","Drought_Heat",7,5,"2022-06-28T23:36:35.670000Z",13.5076923076923,439,13.3230769230769,433,9.63786982248521,10180,401,12.3384615384615,82.9481759121211
"423","Ea001AB116450","G1","b73","Drought_Heat",7,6,"2022-06-29T23:28:17.549000Z",12.8615384615385,418,12.7076923076923,413,10.3256804733728,10906.5,486,14.9538461538462,81.6708849826018
"424","Ea001AB116450","G1","b73","Drought_Heat",7,7,"2022-06-30T21:01:18.346000Z",12.6153846153846,410,12.5230769230769,407,8.91313609467456,9414.5,523,16.0923076923077,79.4857205914827
"425","Ea001AB116450","G1","b73","Drought_Heat",7,8,"2022-07-01T20:04:01.218000Z",12.5230769230769,407,12.5230769230769,407,7.14272189349112,7544.5,537,16.5230769230769,74.8788807833905
"426","Ea001AB116450","G1","b73","Drought_Heat",7,9,"2022-07-02T20:27:34.882000Z",12.6769230769231,412,12.6769230769231,412,5.91810650887574,6251,531,16.3384615384615,70.4343872537282
"427","Ea001AB116450","G1","b73","Drought_Heat",7,10,"2022-07-03T20:19:48.562000Z",12.6769230769231,412,12.6461538461538,411,5.42579881656805,5731,519,15.9692307692308,65.8131261483253
"428","Ea001AB116450","G1","b73","Drought_Heat",7,11,"2022-07-04T20:43:24.707000Z",12.6461538461538,411,12.5846153846154,409,5.15218934911243,5442,507,15.6,60.9446388746654
"429","Ea001AB116450","G1","b73","Drought_Heat",7,12,"2022-07-05T20:43:27.900000Z",12.5538461538462,408,12.5538461538462,408,5.12331360946745,5411.5,515,15.8461538461538,57.7923084253949
"430","Ea001AB116451","G1","b73","Drought_Heat",8,0,"2022-06-23T23:57:58.290000Z",9.13846153846154,297,8.21538461538461,267,6.87479289940828,7261.5,374,11.5076923076923,85.9563380314991
"431","Ea001AB116451","G1","b73","Drought_Heat",8,1,"2022-06-24T23:06:58.149000Z",13.5384615384615,440,12.5846153846154,409,10.4866272189349,11076.5,423,13.0153846153846,86.3638290230619
"432","Ea001AB116451","G1","b73","Drought_Heat",8,2,"2022-06-25T22:58:38.955000Z",13.2923076923077,432,13.2307692307692,430,11.1039053254438,11728.5,429,13.2,86.4788046924415
"433","Ea001AB116451","G1","b73","Drought_Heat",8,3,"2022-06-26T23:22:51.436000Z",13.5692307692308,441,13.5692307692308,441,10.4359763313609,11023,419,12.8923076923077,85.5950325981699
"434","Ea001AB116451","G1","b73","Drought_Heat",8,4,"2022-06-27T23:32:50.186000Z",14,455,14,455,9.1294674556213,9643,413,12.7076923076923,83.7996122281179
"435","Ea001AB116451","G1","b73","Drought_Heat",8,5,"2022-06-28T23:38:43.105000Z",13.5384615384615,440,13.5384615384615,440,12.6783431952663,13391.5,481,14.8,84.4636923175322
"436","Ea001AB116451","G1","b73","Drought_Heat",8,6,"2022-06-29T23:30:23.438000Z",14.5538461538462,473,14.5538461538462,473,13.4073372781065,14161.5,539,16.5846153846154,84.8459360191125
"437","Ea001AB116451","G1","b73","Drought_Heat",8,7,"2022-06-30T21:03:23.800000Z",15.3538461538462,499,15.3538461538462,499,11.4745562130178,12120,649,19.9692307692308,82.0703322396698
"438","Ea001AB116451","G1","b73","Drought_Heat",8,8,"2022-07-01T20:06:11.162000Z",15.1076923076923,491,15.1076923076923,491,8.53207100591716,9012,645,19.8461538461538,79.8159161040626
"439","Ea001AB116451","G1","b73","Drought_Heat",8,9,"2022-07-02T20:29:40.319000Z",14.9230769230769,485,14.9230769230769,485,6.9301775147929,7320,647,19.9076923076923,74.2217665133666
"440","Ea001AB116451","G1","b73","Drought_Heat",8,10,"2022-07-03T20:21:54.479000Z",13.6,442,13.6,442,6.07763313609467,6419.5,645,19.8461538461538,69.1294048326247
"441","Ea001AB116451","G1","b73","Drought_Heat",8,11,"2022-07-04T20:45:31.615000Z",13.5384615384615,440,13.5384615384615,440,5.41112426035503,5715.5,649,19.9692307692308,63.5274246290677
"442","Ea001AB116451","G1","b73","Drought_Heat",8,12,"2022-07-05T20:45:33.411000Z",15.7846153846154,513,15.7846153846154,513,4.63763313609467,4898.5,618,19.0153846153846,57.6347815049822
"443","Ea001AB116452","G1","b73","Drought_Heat",9,1,"2022-06-24T00:00:03.439000Z",9.53846153846154,310,8.98461538461538,292,7.92804733727811,8374,255,7.84615384615385,88.5050311794052
"444","Ea001AB116452","G1","b73","Drought_Heat",9,1,"2022-06-24T23:09:03.788000Z",9.32307692307692,303,9.32307692307692,303,8.18556213017751,8646,282,8.67692307692308,87.1012799600358
"445","Ea001AB116452","G1","b73","Drought_Heat",9,2,"2022-06-25T23:00:44.079000Z",10.5538461538462,343,10.5538461538462,343,5.91195266272189,6244.5,265,8.15384615384615,83.3354604725124
"446","Ea001AB116452","G1","b73","Drought_Heat",9,3,"2022-06-26T23:24:58.563000Z",11.1076923076923,361,11.1076923076923,361,4.15763313609467,4391.5,255,7.84615384615385,76.7000399247271
"447","Ea001AB116452","G1","b73","Drought_Heat",9,4,"2022-06-27T23:34:56.092000Z",11.2307692307692,365,11.2307692307692,365,3.0305325443787,3201,253,7.78461538461538,72.0059903204655
"448","Ea001AB116452","G1","b73","Drought_Heat",9,5,"2022-06-28T23:40:49.011000Z",11.6,377,11.6,377,3.36568047337278,3555,257,7.90769230769231,71.6576436786549
"449","Ea001AB116452","G1","b73","Drought_Heat",9,6,"2022-06-29T23:32:28.863000Z",12.0923076923077,393,12.0923076923077,393,3.28284023668639,3467.5,279,8.58461538461538,70.7222098824891
"450","Ea001AB116452","G1","b73","Drought_Heat",9,7,"2022-06-30T21:05:29.238000Z",12.1538461538462,395,12.1538461538462,395,2.99881656804734,3167.5,262,8.06153846153846,66.5631000813649
"451","Ea001AB116452","G1","b73","Drought_Heat",9,8,"2022-07-01T20:08:17.071000Z",12.2153846153846,397,12.2153846153846,397,2.05727810650888,2173,257,7.90769230769231,60.6151237656275
"452","Ea001AB116452","G1","b73","Drought_Heat",9,9,"2022-07-02T20:31:45.748000Z",11.9692307692308,389,11.9692307692308,389,1.93230769230769,2041,291,8.95384615384615,60.7533768562046
"453","Ea001AB116452","G1","b73","Drought_Heat",9,10,"2022-07-03T20:24:00.407000Z",6.98461538461538,227,6.98461538461538,227,1.40213017751479,1481,283,8.70769230769231,55.253388051382
"454","Ea001AB116452","G1","b73","Drought_Heat",9,11,"2022-07-04T20:47:38.040000Z",6.98461538461538,227,6.98461538461538,227,1.66153846153846,1755,238,7.32307692307692,54.061752972323
"455","Ea001AB116452","G1","b73","Drought_Heat",9,12,"2022-07-05T20:47:40.424000Z",6.86153846153846,223,6.86153846153846,223,1.58863905325444,1678,223,6.86153846153846,51.6213087826412
"456","Ea002AA114203","G2","b97","Control",1,0,"2022-06-08T13:38:57.026000Z",7.47692307692308,243,6.27692307692308,204,4.78059171597633,5049.5,159,4.89230769230769,87.2019781214827
"457","Ea002AA114203","G2","b97","Control",1,1,"2022-06-09T14:02:43.281000Z",9.93846153846154,323,8.70769230769231,283,8.17278106508876,8632.5,285,8.76923076923077,88.7197738542559
"458","Ea002AA114203","G2","b97","Control",1,2,"2022-06-10T13:54:47.507000Z",11.9076923076923,387,10.6769230769231,347,12.8795266272189,13604,356,10.9538461538462,89.2343159114081
"459","Ea002AA114203","G2","b97","Control",1,3,"2022-06-11T14:18:17.678000Z",14.9230769230769,485,14.2461538461538,463,14.0411834319527,14831,402,12.3692307692308,90.1088647509757
"460","Ea002AA114203","G2","b97","Control",1,4,"2022-06-12T14:10:41.169000Z",18.2769230769231,594,17.2615384615385,561,18.1865088757396,19209.5,406,12.4923076923077,89.1831910678638
"461","Ea002AA114203","G2","b97","Control",1,5,"2022-06-13T14:34:11.370000Z",20.1538461538462,655,19.1692307692308,623,24.6556213017751,26042.5,521,16.0307692307692,88.8935251458431
"462","Ea002AA114203","G2","b97","Control",1,6,"2022-06-14T14:26:06.664000Z",23.8153846153846,774,23.2307692307692,755,28.8790532544379,30503.5,572,17.6,89.7036724762104
"463","Ea002AA114203","G2","b97","Control",1,7,"2022-06-15T12:44:34.847000Z",27.8769230769231,906,27.6923076923077,900,32.7436686390532,34585.5,645,19.8461538461538,89.3995720176722
"464","Ea002AA114203","G2","b97","Control",1,8,"2022-06-16T12:36:41.236000Z",30,975,29.9076923076923,972,42.4908875739645,44881,743,22.8615384615385,89.3051152587722
"465","Ea002AA114203","G2","b97","Control",1,9,"2022-06-17T12:36:41.460000Z",31.2923076923077,1017,30.9538461538462,1006,54.3266272189349,57382.5,883,27.1692307692308,89.4374650516203
"466","Ea002AA114203","G2","b97","Control",1,10,"2022-06-18T12:36:42.424000Z",37.3846153846154,1215,37.1692307692308,1208,63.1569230769231,66709.5,980,30.1538461538462,89.3463942218089
"467","Ea002AA114203","G2","b97","Control",1,11,"2022-06-19T12:36:42.144000Z",41.4769230769231,1348,40.7692307692308,1325,74.7687573964497,78974.5,1071,32.9538461538462,89.8101979187055
"468","Ea002AA114203","G2","b97","Control",1,12,"2022-06-20T12:36:43.960000Z",41.7230769230769,1356,40.7692307692308,1325,88.9221301775148,93924,1168,35.9384615384615,89.3214725064783
"469","Ea002AA114204","G2","b97","Control",2,0,"2022-06-08T15:09:36.404000Z",9.47692307692308,308,8.27692307692308,269,5.43573964497041,5741.5,164,5.04615384615385,87.0978044504979
"470","Ea002AA114204","G2","b97","Control",2,1,"2022-06-09T15:33:03.007000Z",13.0153846153846,423,11.9692307692308,389,10.0823668639053,10649.5,282,8.67692307692308,87.462858103579
"471","Ea002AA114204","G2","b97","Control",2,2,"2022-06-10T15:25:14.604000Z",14.4,468,13.3230769230769,433,14.0956213017751,14888.5,311,9.56923076923077,89.155931354788
"472","Ea002AA114204","G2","b97","Control",2,3,"2022-06-11T15:48:39.294000Z",19.2615384615385,626,18.3692307692308,597,17.5214201183432,18507,389,11.9692307692308,89.035753964642
"473","Ea002AA114204","G2","b97","Control",2,4,"2022-06-12T15:40:56.629000Z",24.9230769230769,810,23.7538461538462,772,24.3668639053254,25737.5,432,13.2923076923077,89.0032568717875
"474","Ea002AA114204","G2","b97","Control",2,5,"2022-06-13T16:04:31.560000Z",29.4461538461538,957,28.2461538461538,918,32.8312426035503,34678,563,17.3230769230769,89.0476885423294
"475","Ea002AA114204","G2","b97","Control",2,6,"2022-06-14T15:56:43.254000Z",28.7692307692308,935,27.7846153846154,903,40.3621301775148,42632.5,717,22.0615384615385,89.7887970828003
"476","Ea002AA114204","G2","b97","Control",2,7,"2022-06-15T16:20:11.954000Z",35.3538461538462,1149,34.4923076923077,1121,47.2691124260355,49928,862,26.5230769230769,90.1374036193542
"477","Ea002AA114204","G2","b97","Control",2,8,"2022-06-16T16:12:19.691000Z",40.4615384615385,1315,39.5384615384615,1285,58.3048520710059,61584.5,922,28.3692307692308,90.5859639168541
"478","Ea002AA114204","G2","b97","Control",2,9,"2022-06-17T16:12:07.855000Z",41.5076923076923,1349,40.7692307692308,1325,79.3543195266272,83818,916,28.1846153846154,90.3658536830572
"479","Ea002AA114204","G2","b97","Control",2,10,"2022-06-18T16:12:15.053000Z",41.2615384615385,1341,40.7692307692308,1325,85.4731360946745,90281,1052,32.3692307692308,91.2338841307116
"480","Ea002AA114204","G2","b97","Control",2,11,"2022-06-19T16:58:48.446000Z",41.3538461538462,1344,40.7692307692308,1325,95.6932544378698,101076,1206,37.1076923076923,90.632385390285
"481","Ea002AA114204","G2","b97","Control",2,12,"2022-06-20T16:12:24.932000Z",41.7538461538461,1357,40.7692307692308,1325,102.68875739645,108465,1282,39.4461538461538,90.4324991205755
"482","Ea002AA114205","G2","b97","Control",3,0,"2022-06-08T18:21:43.521000Z",9.07692307692308,295,7.96923076923077,259,5.97680473372781,6313,165,5.07692307692308,87.5647362940117
"483","Ea002AA114205","G2","b97","Control",3,1,"2022-06-09T18:45:21.777000Z",11.8461538461538,385,11.1384615384615,362,10.5112426035503,11102.5,246,7.56923076923077,88.3964665056571
"484","Ea002AA114205","G2","b97","Control",3,2,"2022-06-10T18:37:18.700000Z",13.4769230769231,438,12.6461538461538,411,13.5133727810651,14273.5,263,8.09230769230769,89.0215819243273
"485","Ea002AA114205","G2","b97","Control",3,3,"2022-06-11T19:00:47.247000Z",16.4,533,15.5692307692308,506,16.6447337278106,17581,335,10.3076923076923,89.6172409173614
"486","Ea002AA114205","G2","b97","Control",3,4,"2022-06-12T18:53:07.563000Z",17.5076923076923,569,16.9538461538462,551,22.4814201183432,23746,501,15.4153846153846,88.7863697118823
"487","Ea002AA114205","G2","b97","Control",3,5,"2022-06-13T19:17:01.667000Z",19.2307692307692,625,18.7384615384615,609,27.9517159763314,29524,573,17.6307692307692,89.4852877876275
"488","Ea002AA114205","G2","b97","Control",3,6,"2022-06-14T19:08:54.584000Z",23.1692307692308,753,22.9846153846154,747,32.4411834319527,34266,669,20.5846153846154,89.2823260046572
"489","Ea002AA114205","G2","b97","Control",3,7,"2022-06-15T19:32:23.150000Z",28.6461538461538,931,28.5538461538462,928,37.4627218934911,39570,808,24.8615384615385,90.3548497489344
"490","Ea002AA114205","G2","b97","Control",3,8,"2022-06-16T19:24:32.989000Z",32.2153846153846,1047,32.1846153846154,1046,52.8156213017751,55786.5,1005,30.9230769230769,90.0617795537857
"491","Ea002AA114205","G2","b97","Control",3,9,"2022-06-17T19:24:38.443000Z",32.7384615384615,1064,32.6769230769231,1062,66.8852071005917,70647.5,1103,33.9384615384615,90.2799950530178
"492","Ea002AA114205","G2","b97","Control",3,10,"2022-06-18T21:29:18.259000Z",33.5692307692308,1091,33.5076923076923,1089,74.0558579881657,78221.5,1171,36.0307692307692,91.2193172142993
"493","Ea002AA114205","G2","b97","Control",3,11,"2022-06-19T21:02:33.095000Z",35.5692307692308,1156,35.5076923076923,1154,84.3521893491124,89097,1578,48.5538461538462,90.8408768747322
"494","Ea002AA114205","G2","b97","Control",3,12,"2022-06-20T19:26:26.578000Z",41.1076923076923,1336,40.7692307692308,1325,94.0307692307692,99320,1619,49.8153846153846,90.6223677001229
"495","Ea002AA114206","G2","b97","Control",4,0,"2022-06-08T22:40:21.553000Z",9.41538461538462,306,8.43076923076923,274,5.36284023668639,5664.5,165,5.07692307692308,86.5610660415858
"496","Ea002AA114206","G2","b97","Control",4,1,"2022-06-09T22:42:11.712000Z",11.2307692307692,365,10.4307692307692,339,9.69467455621302,10240,226,6.95384615384615,87.1561221036509
"497","Ea002AA114206","G2","b97","Control",4,2,"2022-06-10T22:52:59.845000Z",14.8307692307692,482,14.2461538461538,463,14.1372781065089,14932.5,332,10.2153846153846,88.6007542525068
"498","Ea002AA114206","G2","b97","Control",4,3,"2022-06-11T22:45:17.744000Z",20.8923076923077,679,20.0923076923077,653,18.3536094674556,19386,339,10.4307692307692,88.6734817596332
"499","Ea002AA114206","G2","b97","Control",4,4,"2022-06-12T23:09:07.287000Z",24.9230769230769,810,24.0615384615385,782,24.4113609467456,25784.5,370,11.3846153846154,89.4957285280857
"500","Ea002AA114206","G2","b97","Control",4,6,"2022-06-14T00:33:39.989000Z",23.9384615384615,778,23.4461538461538,762,31.1176331360947,32868,487,14.9846153846154,89.9864859663309
"501","Ea002AA114206","G2","b97","Control",4,6,"2022-06-14T23:25:10.025000Z",28.2153846153846,917,27.4461538461538,892,36.1216568047337,38153.5,595,18.3076923076923,90.4942226240955
"502","Ea002AA114206","G2","b97","Control",4,7,"2022-06-15T23:17:10.208000Z",33.5384615384615,1090,33.2615384615385,1081,45.171124260355,47712,869,26.7384615384615,90.370184176116
"503","Ea002AA114206","G2","b97","Control",4,8,"2022-06-16T23:50:22.955000Z",34,1105,33.6307692307692,1093,56.996449704142,60202.5,988,30.4,90.3472471284898
"504","Ea002AA114206","G2","b97","Control",4,9,"2022-06-17T23:41:01.617000Z",38.4923076923077,1251,37.6923076923077,1225,73.6913609467455,77836.5,1011,31.1076923076923,91.1199016256561
"505","Ea002AA114206","G2","b97","Control",4,11,"2022-06-19T01:26:40.337000Z",41.4153846153846,1346,40.7692307692308,1325,85.7003550295858,90521,978,30.0923076923077,92.1969337600122
"506","Ea002AA114206","G2","b97","Control",4,12,"2022-06-20T00:59:26.246000Z",40,1300,39.1384615384615,1272,99.0286390532544,104599,972,29.9076923076923,93.1295365605656
"507","Ea002AA114206","G2","b97","Control",4,12,"2022-06-20T23:40:50.634000Z",24.1230769230769,784,23.4461538461538,762,82.9476923076923,87613.5,941,28.9538461538462,91.6394672185672
"508","Ea002AA114207","G2","b97","Control",5,0,"2022-06-08T22:42:26.465000Z",8.83076923076923,287,7.84615384615385,255,5.09775147928994,5384.5,150,4.61538461538461,88.4983733740872
"509","Ea002AA114207","G2","b97","Control",5,1,"2022-06-09T22:44:16.630000Z",12.4615384615385,405,11.6,377,8.0785798816568,8533,200,6.15384615384615,89.1665056321257
"510","Ea002AA114207","G2","b97","Control",5,2,"2022-06-10T22:55:04.784000Z",14.5846153846154,474,13.6307692307692,443,11.5839053254438,12235.5,248,7.63076923076923,89.1278294333576
"511","Ea002AA114207","G2","b97","Control",5,3,"2022-06-11T22:47:23.644000Z",17.2307692307692,560,16.2769230769231,529,14.0407100591716,14830.5,357,10.9846153846154,89.1814264247891
"512","Ea002AA114207","G2","b97","Control",5,4,"2022-06-12T23:11:12.682000Z",22.0615384615385,717,21.0461538461538,684,18.0880473372781,19105.5,385,11.8461538461538,89.2242395524358
"513","Ea002AA114207","G2","b97","Control",5,6,"2022-06-14T00:35:44.611000Z",23.6923076923077,770,22.8923076923077,744,24.669349112426,26057,600,18.4615384615385,88.9783760679759
"514","Ea002AA114207","G2","b97","Control",5,6,"2022-06-14T23:27:15.634000Z",23.5076923076923,764,22.6769230769231,737,31.0044970414201,32748.5,721,22.1846153846154,88.8671643786025
"515","Ea002AA114207","G2","b97","Control",5,7,"2022-06-15T23:19:15.823000Z",27.5076923076923,894,27.4769230769231,893,31.9431952662722,33740,845,26,88.6826605052476
"516","Ea002AA114207","G2","b97","Control",5,8,"2022-06-16T23:52:28.070000Z",32.6153846153846,1060,32.5538461538462,1058,40.7588165680473,43051.5,918,28.2461538461538,89.0176240009395
"517","Ea002AA114207","G2","b97","Control",5,9,"2022-06-17T23:43:06.763000Z",36.6153846153846,1190,36.1230769230769,1174,52.7308875739645,55697,995,30.6153846153846,89.1188249323669
"518","Ea002AA114207","G2","b97","Control",5,11,"2022-06-19T01:28:45.732000Z",35.7538461538461,1162,35.3230769230769,1148,61.8968047337278,65378.5,1034,31.8153846153846,88.6711232877811
"519","Ea002AA114207","G2","b97","Control",5,12,"2022-06-20T01:01:31.620000Z",40.4,1313,39.5076923076923,1284,73.2733727810651,77395,1077,33.1384615384615,89.3108800179523
"520","Ea002AA114207","G2","b97","Control",5,12,"2022-06-20T23:42:56.038000Z",41.9692307692308,1364,40.7692307692308,1325,90.9808284023669,96098.5,1016,31.2615384615385,90.3772810068502
"521","Ea002AA114208","G2","b97","Control",6,0,"2022-06-08T13:36:52.593000Z",8.49230769230769,276,7.90769230769231,257,4.90366863905325,5179.5,110,3.38461538461538,86.4088804636498
